,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
3556,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,61010,2006-10-10,092741,CME,0,92,95979,8870,69290,0,77960,4329,86830,73619,9149,22360,95979,8870,69290,0,77960,4329,86830,73619,9149,22360,0,0,0,0,0,0,0,0,0,0,23292.0,-1889.0,28404.0,0.0,25988.0,-7320.0,24099.0,21084.0,-807.0,2208.0,100,9.2,72.2,0.0,81.2,4.5,90.5,76.7,9.5,23.3,100,9.2,72.2,0.0,81.2,4.5,90.5,76.7,9.5,23.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,8,33,0,13,9,21,42,59,8,33,0,13,9,21,42,0,0,0,0,0,0,0,0,66.3,30.4,78.7,42.9,66.2,30.4,78.7,42.9,66.3,30.4,78.7,42.9,66.2,30.4,78.7,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3557,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,61003,2006-10-03,092741,CME,0,92,72687,10759,40886,0,51972,11649,62731,52535,9956,20152,72687,10759,40886,0,51972,11649,62731,52535,9956,20152,0,0,0,0,0,0,0,0,0,0,2710.0,262.0,1369.0,0.0,1622.0,353.0,1884.0,1722.0,826.0,988.0,100,14.8,56.2,0.0,71.5,16.0,86.3,72.3,13.7,27.7,100,14.8,56.2,0.0,71.5,16.0,86.3,72.3,13.7,27.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,9,22,0,10,11,19,33,48,9,22,0,10,11,19,33,0,0,0,0,0,0,0,0,65.6,28.4,77.8,42.1,65.5,27.7,77.6,41.4,65.6,28.4,77.8,42.1,65.5,27.7,77.6,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3558,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60926,2006-09-26,092741,CME,0,92,69977,10497,39517,0,50350,11296,60847,50813,9130,19164,69977,10497,39517,0,50350,11296,60847,50813,9130,19164,0,0,0,0,0,0,0,0,0,0,-7017.0,386.0,-14628.0,0.0,-7079.0,8814.0,-6693.0,-5814.0,-324.0,-1203.0,100,15.0,56.5,0.0,72.0,16.1,87.0,72.6,13.0,27.4,100,15.0,56.5,0.0,72.0,16.1,87.0,72.6,13.0,27.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,8,22,0,10,10,18,32,47,8,22,0,10,10,18,32,0,0,0,0,0,0,0,0,64.7,29.3,80.0,43.3,64.7,29.2,80.0,42.7,64.7,29.3,80.0,43.3,64.7,29.2,80.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3559,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60919,2006-09-19,092741,CME,0,92,76994,10111,54145,0,57429,2482,67540,56627,9454,20367,76994,10111,54145,0,57429,2482,67540,56627,9454,20367,0,0,0,0,0,0,0,0,0,0,-21018.0,-1902.0,8891.0,-70.0,-17332.0,-29375.0,-19304.0,-20554.0,-1714.0,-464.0,100,13.1,70.3,0.0,74.6,3.2,87.7,73.5,12.3,26.5,100,13.1,70.3,0.0,74.6,3.2,87.7,73.5,12.3,26.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,7,27,0,11,4,18,31,47,7,27,0,11,4,18,31,0,0,0,0,0,0,0,0,62.6,30.0,79.3,44.4,62.6,30.0,79.2,44.4,62.6,30.0,79.3,44.4,62.6,30.0,79.2,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3560,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60912,2006-09-12,092741,CME,0,92,98012,12013,45254,70,74761,31857,86844,77181,11168,20831,98012,12013,45254,70,74761,31857,86844,77181,11168,20831,0,0,0,0,0,0,0,0,0,0,27959.0,792.0,14887.0,70.0,28160.0,6288.0,29022.0,21245.0,-1063.0,6714.0,100,12.3,46.2,0.1,76.3,32.5,88.6,78.7,11.4,21.3,100,12.3,46.2,0.1,76.3,32.5,88.6,78.7,11.4,21.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,9,24,1,16,8,26,32,51,9,24,1,16,8,26,32,0,0,0,0,0,0,0,0,57.8,39.7,73.4,56.0,57.7,34.7,69.8,47.4,57.8,39.7,73.4,56.0,57.7,34.7,69.8,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3561,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60905,2006-09-05,092741,CME,0,92,70053,11221,30367,0,46601,25569,57822,55936,12231,14117,70053,11221,30367,0,46601,25569,57822,55936,12231,14117,0,0,0,0,0,0,0,0,0,0,1266.0,-1397.0,5114.0,-464.0,2345.0,-3696.0,484.0,954.0,782.0,312.0,100,16.0,43.3,0.0,66.5,36.5,82.5,79.8,17.5,20.2,100,16.0,43.3,0.0,66.5,36.5,82.5,79.8,17.5,20.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,9,16,0,13,10,22,26,44,9,16,0,13,10,22,26,0,0,0,0,0,0,0,0,58.8,46.5,71.9,61.6,58.6,45.0,71.8,60.0,58.8,46.5,71.9,61.6,58.6,45.0,71.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3562,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60829,2006-08-29,092741,CME,0,92,68787,12618,25253,464,44256,29265,57338,54982,11449,13805,68787,12618,25253,464,44256,29265,57338,54982,11449,13805,0,0,0,0,0,0,0,0,0,0,303.0,-4229.0,-2059.0,-42.0,6075.0,1721.0,1804.0,-380.0,-1501.0,683.0,100,18.3,36.7,0.7,64.3,42.5,83.4,79.9,16.6,20.1,100,18.3,36.7,0.7,64.3,42.5,83.4,79.9,16.6,20.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,12,16,1,11,12,23,29,47,12,16,1,11,12,23,29,0,0,0,0,0,0,0,0,59.1,41.9,72.7,57.5,58.9,40.4,72.5,55.9,59.1,41.9,72.7,57.5,58.9,40.4,72.5,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3563,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60822,2006-08-22,092741,CME,0,92,68484,16847,27312,506,38181,27544,55534,55362,12950,13122,68484,16847,27312,506,38181,27544,55534,55362,12950,13122,0,0,0,0,0,0,0,0,0,0,2463.0,3765.0,-1017.0,506.0,-2753.0,5023.0,1518.0,4512.0,945.0,-2049.0,100,24.6,39.9,0.7,55.8,40.2,81.1,80.8,18.9,19.2,100,24.6,39.9,0.7,55.8,40.2,81.1,80.8,18.9,19.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,14,15,1,8,12,22,28,46,14,15,1,8,12,22,28,0,0,0,0,0,0,0,0,52.6,44.8,68.4,59.5,52.5,43.3,68.3,58.1,52.6,44.8,68.4,59.5,52.5,43.3,68.3,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3564,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60815,2006-08-15,092741,CME,0,92,66021,13082,28329,0,40934,22521,54016,50850,12005,15171,66021,13082,28329,0,40934,22521,54016,50850,12005,15171,0,0,0,0,0,0,0,0,0,0,-6622.0,-8402.0,-8008.0,0.0,4869.0,-254.0,-3533.0,-8262.0,-3089.0,1640.0,100,19.8,42.9,0.0,62.0,34.1,81.8,77.0,18.2,23.0,100,19.8,42.9,0.0,62.0,34.1,81.8,77.0,18.2,23.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,12,17,0,9,8,21,25,43,12,17,0,9,8,21,25,0,0,0,0,0,0,0,0,58.8,43.1,72.2,58.8,58.7,42.8,72.1,58.4,58.8,43.1,72.2,58.8,58.7,42.8,72.1,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3565,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60808,2006-08-08,092741,CME,0,92,72643,21484,36337,0,36065,22775,57549,59112,15094,13531,72643,21484,36337,0,36065,22775,57549,59112,15094,13531,0,0,0,0,0,0,0,0,0,0,7538.0,3997.0,9456.0,0.0,543.0,1284.0,4540.0,10740.0,2998.0,-3202.0,100,29.6,50.0,0.0,49.6,31.4,79.2,81.4,20.8,18.6,100,29.6,50.0,0.0,49.6,31.4,79.2,81.4,20.8,18.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,16,15,0,7,10,23,25,45,16,15,0,7,10,23,25,0,0,0,0,0,0,0,0,50.2,48.2,65.4,62.3,50.1,47.9,65.3,62.0,50.2,48.2,65.4,62.3,50.1,47.9,65.3,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3566,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60801,2006-08-01,092741,CME,0,92,65105,17487,26881,0,35522,21491,53009,48372,12096,16733,65105,17487,26881,0,35522,21491,53009,48372,12096,16733,0,0,0,0,0,0,0,0,0,0,-8455.0,876.0,-10690.0,-36.0,-9629.0,3703.0,-8789.0,-7023.0,334.0,-1432.0,100,26.9,41.3,0.0,54.6,33.0,81.4,74.3,18.6,25.7,100,26.9,41.3,0.0,54.6,33.0,81.4,74.3,18.6,25.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,14,15,0,7,9,21,24,42,14,15,0,7,9,21,24,0,0,0,0,0,0,0,0,55.5,40.2,67.6,56.2,55.3,39.9,67.5,55.9,55.5,40.2,67.6,56.2,55.3,39.9,67.5,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3567,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60725,2006-07-25,092741,CME,0,92,73560,16611,37571,36,45151,17788,61798,55395,11762,18165,73560,16611,37571,36,45151,17788,61798,55395,11762,18165,0,0,0,0,0,0,0,0,0,0,3948.0,-1505.0,4038.0,36.0,4624.0,-814.0,3155.0,3260.0,793.0,688.0,100,22.6,51.1,0.0,61.4,24.2,84.0,75.3,16.0,24.7,100,22.6,51.1,0.0,61.4,24.2,84.0,75.3,16.0,24.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,12,21,1,10,6,22,28,46,12,21,1,10,6,22,28,0,0,0,0,0,0,0,0,57.5,35.3,70.6,51.0,57.4,35.1,70.4,50.8,57.5,35.3,70.6,51.0,57.4,35.1,70.4,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3568,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60718,2006-07-18,092741,CME,0,92,69612,18116,33533,0,40527,18602,58643,52135,10969,17477,69612,18116,33533,0,40527,18602,58643,52135,10969,17477,0,0,0,0,0,0,0,0,0,0,6841.0,-2004.0,6154.0,0.0,10032.0,-5068.0,8028.0,1086.0,-1187.0,5755.0,100,26.0,48.2,0.0,58.2,26.7,84.2,74.9,15.8,25.1,100,26.0,48.2,0.0,58.2,26.7,84.2,74.9,15.8,25.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,13,19,0,9,7,22,26,46,13,19,0,9,7,22,26,0,0,0,0,0,0,0,0,52.3,40.9,66.1,55.2,52.1,40.8,66.0,55.1,52.3,40.9,66.1,55.2,52.1,40.8,66.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3569,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60711,2006-07-11,092741,CME,0,92,62771,20120,27379,0,30495,23670,50615,51049,12156,11722,62771,20120,27379,0,30495,23670,50615,51049,12156,11722,0,0,0,0,0,0,0,0,0,0,3962.0,-1207.0,1738.0,0.0,4425.0,2967.0,3218.0,4705.0,744.0,-743.0,100,32.1,43.6,0.0,48.6,37.7,80.6,81.3,19.4,18.7,100,32.1,43.6,0.0,48.6,37.7,80.6,81.3,19.4,18.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,18,11,0,7,11,25,22,44,18,11,0,7,11,25,22,0,0,0,0,0,0,0,0,49.1,50.9,62.2,66.3,48.9,50.6,62.1,65.9,49.1,50.9,62.2,66.3,48.9,50.6,62.1,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3570,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60703,2006-07-03,092741,CME,0,92,58809,21327,25641,0,26070,20703,47397,46344,11412,12465,58809,21327,25641,0,26070,20703,47397,46344,11412,12465,0,0,0,0,0,0,0,0,0,0,-4747.0,6818.0,-4757.0,-36.0,-10595.0,1138.0,-3813.0,-3655.0,-934.0,-1092.0,100,36.3,43.6,0.0,44.3,35.2,80.6,78.8,19.4,21.2,100,36.3,43.6,0.0,44.3,35.2,80.6,78.8,19.4,21.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,16,12,0,5,8,21,20,40,16,12,0,5,8,21,20,0,0,0,0,0,0,0,0,46.8,49.0,63.5,65.3,46.8,48.6,63.5,64.9,46.8,49.0,63.5,65.3,46.8,48.6,63.5,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3571,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60627,2006-06-27,092741,CME,0,92,63556,14509,30398,36,36665,19565,51210,49999,12346,13557,63556,14509,30398,36,36665,19565,51210,49999,12346,13557,0,0,0,0,0,0,0,0,0,0,5939.0,-5788.0,4629.0,0.0,11770.0,4.0,5982.0,4633.0,-43.0,1306.0,100,22.8,47.8,0.1,57.7,30.8,80.6,78.7,19.4,21.3,100,22.8,47.8,0.1,57.7,30.8,80.6,78.7,19.4,21.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,13,11,1,5,6,18,18,34,13,11,1,5,6,18,18,0,0,0,0,0,0,0,0,58.5,52.8,70.1,68.2,58.5,52.4,70.0,67.8,58.5,52.8,70.1,68.2,58.5,52.4,70.0,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3572,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60620,2006-06-20,092741,CME,0,92,57617,20297,25769,36,24895,19561,45228,45366,12389,12251,57617,20297,25769,36,24895,19561,45228,45366,12389,12251,0,0,0,0,0,0,0,0,0,0,-65309.0,-879.0,1711.0,-268.0,-61272.0,-66125.0,-62419.0,-64682.0,-2890.0,-627.0,100,35.2,44.7,0.1,43.2,34.0,78.5,78.7,21.5,21.3,100,35.2,44.7,0.1,43.2,34.0,78.5,78.7,21.5,21.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,16,11,1,5,5,21,17,36,16,11,1,5,5,21,17,0,0,0,0,0,0,0,0,47.3,51.3,62.7,67.5,47.3,51.1,62.7,67.3,47.3,51.3,62.7,67.5,47.3,51.1,62.7,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3573,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60613,2006-06-13,092741,CME,0,92,122926,21176,24058,304,86167,85686,107647,110048,15279,12878,122926,21176,24058,304,86167,85686,107647,110048,15279,12878,0,0,0,0,0,0,0,0,0,0,15300.0,-5463.0,6739.0,-317.0,25739.0,8660.0,19959.0,15082.0,-4659.0,218.0,100,17.2,19.6,0.2,70.1,69.7,87.6,89.5,12.4,10.5,100,17.2,19.6,0.2,70.1,69.7,87.6,89.5,12.4,10.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,17,10,2,16,15,33,27,45,17,10,2,16,15,33,27,0,0,0,0,0,0,0,0,47.8,58.4,67.9,74.2,40.9,50.4,51.8,57.5,47.8,58.4,67.9,74.2,40.9,50.4,51.8,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3574,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60606,2006-06-06,092741,CME,0,92,107626,26639,17319,621,60428,77026,87688,94966,19938,12660,107626,26639,17319,621,60428,77026,87688,94966,19938,12660,0,0,0,0,0,0,0,0,0,0,6774.0,-3625.0,-2414.0,541.0,9455.0,6498.0,6371.0,4625.0,403.0,2149.0,100,24.8,16.1,0.6,56.1,71.6,81.5,88.2,18.5,11.8,100,24.8,16.1,0.6,56.1,71.6,81.5,88.2,18.5,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,19,10,2,11,14,31,25,45,19,10,2,11,14,31,25,0,0,0,0,0,0,0,0,45.4,62.5,60.7,72.6,44.3,61.6,56.2,70.0,45.4,62.5,60.7,72.6,44.3,61.6,56.2,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3575,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60530,2006-05-30,092741,CME,0,92,100852,30264,19733,80,50973,70528,81317,90341,19535,10511,100852,30264,19733,80,50973,70528,81317,90341,19535,10511,0,0,0,0,0,0,0,0,0,0,-882.0,126.0,-2023.0,0.0,-309.0,2116.0,-183.0,93.0,-699.0,-975.0,100,30.0,19.6,0.1,50.5,69.9,80.6,89.6,19.4,10.4,100,30.0,19.6,0.1,50.5,69.9,80.6,89.6,19.4,10.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,21,9,1,8,13,29,23,46,21,9,1,8,13,29,23,0,0,0,0,0,0,0,0,44.3,66.6,59.7,76.9,44.0,66.6,58.3,76.7,44.3,66.6,59.7,76.9,44.0,66.6,58.3,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3576,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60523,2006-05-23,092741,CME,0,92,101734,30138,21756,80,51282,68412,81500,90248,20234,11486,101734,30138,21756,80,51282,68412,81500,90248,20234,11486,0,0,0,0,0,0,0,0,0,0,998.0,6203.0,-3760.0,-81.0,-3605.0,5648.0,2517.0,1807.0,-1519.0,-809.0,100,29.6,21.4,0.1,50.4,67.2,80.1,88.7,19.9,11.3,100,29.6,21.4,0.1,50.4,67.2,80.1,88.7,19.9,11.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,19,8,1,12,13,31,22,47,19,8,1,12,13,31,22,0,0,0,0,0,0,0,0,38.8,67.2,55.0,77.1,38.6,67.0,53.5,76.9,38.8,67.2,55.0,77.1,38.6,67.0,53.5,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3577,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60516,2006-05-16,092741,CME,0,92,100736,23935,25516,161,54887,62764,78983,88441,21753,12295,100736,23935,25516,161,54887,62764,78983,88441,21753,12295,0,0,0,0,0,0,0,0,0,0,5880.0,5629.0,-3803.0,-98.0,-1304.0,14058.0,4227.0,10157.0,1653.0,-4277.0,100,23.8,25.3,0.2,54.5,62.3,78.4,87.8,21.6,12.2,100,23.8,25.3,0.2,54.5,62.3,78.4,87.8,21.6,12.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,15,13,1,12,14,27,28,49,15,13,1,12,14,27,28,0,0,0,0,0,0,0,0,44.0,59.1,60.1,69.7,43.8,59.1,58.7,69.5,44.0,59.1,60.1,69.7,43.8,59.1,58.7,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3578,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60509,2006-05-09,092741,CME,0,92,94856,18306,29319,259,56191,48706,74756,78284,20100,16572,94856,18306,29319,259,56191,48706,74756,78284,20100,16572,0,0,0,0,0,0,0,0,0,0,4900.0,788.0,-828.0,259.0,-434.0,3516.0,613.0,2947.0,4287.0,1953.0,100,19.3,30.9,0.3,59.2,51.3,78.8,82.5,21.2,17.5,100,19.3,30.9,0.3,59.2,51.3,78.8,82.5,21.2,17.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,13,12,1,11,12,24,25,43,13,12,1,11,12,24,25,0,0,0,0,0,0,0,0,50.0,56.4,64.6,67.7,49.8,56.4,63.0,67.6,50.0,56.4,64.6,67.7,49.8,56.4,63.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3579,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60502,2006-05-02,092741,CME,0,92,89956,17518,30147,0,56625,45190,74143,75337,15813,14619,89956,17518,30147,0,56625,45190,74143,75337,15813,14619,0,0,0,0,0,0,0,0,0,0,5881.0,5405.0,-6395.0,0.0,414.0,15636.0,5819.0,9241.0,62.0,-3360.0,100,19.5,33.5,0.0,62.9,50.2,82.4,83.7,17.6,16.3,100,19.5,33.5,0.0,62.9,50.2,82.4,83.7,17.6,16.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,14,14,0,11,15,25,29,49,14,14,0,11,15,25,29,0,0,0,0,0,0,0,0,52.7,52.8,66.5,64.6,52.5,52.8,64.7,64.3,52.7,52.8,66.5,64.6,52.5,52.8,64.7,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
3580,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,60425,2006-04-25,092741,CME,0,92,84075,12113,36542,0,56211,29554,68324,66096,15751,17979,84075,12113,36542,0,56211,29554,68324,66096,15751,17979,0,0,0,0,0,0,0,0,0,0,3150.0,1369.0,3630.0,-123.0,256.0,104.0,1502.0,3611.0,1648.0,-461.0,100,14.4,43.5,0.0,66.9,35.2,81.3,78.6,18.7,21.4,100,14.4,43.5,0.0,66.9,35.2,81.3,78.6,18.7,21.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,10,18,0,11,13,21,31,46,10,18,0,11,13,21,31,0,0,0,0,0,0,0,0,57.6,44.2,72.4,56.5,57.3,44.1,70.2,56.2,57.6,44.2,72.4,56.5,57.3,44.1,70.2,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 SWISS FRANCS)"
